type,t_us,idx,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
IMU,14446577.0,2,0.397,-0.9248,0.0688,-5.37,-1.59,59.2,-88.15,-24.59,91.91,27.6,,,,,,,,,,,,,,,,
IMU,14475133.0,1,-0.0684,-0.9956,0.002,4.94,7.69,-34.12,-87.75,2.59,89.34,26.8,,,,,,,,,,,,,,,,
IMU,14446577.0,2,0.397,-0.9248,0.0688,-5.37,-1.59,59.2,-88.15,-24.59,91.91,27.6,,,,,,,,,,,,,,,,
IMU,14475133.0,1,-0.0684,-0.9956,0.002,4.94,7.69,-34.12,-87.75,2.59,89.34,26.8,,,,,,,,,,,,,,,,
IMU,14546504.0,2,0.3252,-0.9624,0.0503,4.7,17.52,57.37,-87.92,-18.98,90.66,27.7,,,,,,,,,,,,,,,,
IMU,14575304.0,1,0.0088,-1.0176,0.0415,15.2,10.44,-18.74,-86.69,0.27,88.31,26.7,,,,,,,,,,,,,,,,
IMU,14546504.0,2,0.3252,-0.9624,0.0503,4.7,17.52,57.37,-87.92,-18.98,90.66,27.7,,,,,,,,,,,,,,,,
IMU,14575304.0,1,0.0088,-1.0176,0.0415,15.2,10.44,-18.74,-86.69,0.27,88.31,26.7,,,,,,,,,,,,,,,,
IMU,14646419.0,2,0.2393,-1.001,0.0142,4.27,15.81,44.56,-87.06,-14.0,89.17,27.8,,,,,,,,,,,,,,,,
IMU,14675487.0,1,0.0171,-1.0107,0.062,6.35,16.78,-5.31,-85.68,-0.73,87.01,27.0,,,,,,,,,,,,,,,,
IMU,14646419.0,2,0.2393,-1.001,0.0142,4.27,15.81,44.56,-87.06,-14.0,89.17,27.8,,,,,,,,,,,,,,,,
IMU,14675487.0,1,0.0171,-1.0107,0.062,6.35,16.78,-5.31,-85.68,-0.73,87.01,27.0,,,,,,,,,,,,,,,,
IMU,14646419.0,2,0.2393,-1.001,0.0142,4.27,15.81,44.56,-87.06,-14.0,89.17,27.8,,,,,,,,,,,,,,,,
IMU,14675487.0,1,0.0171,-1.0107,0.062,6.35,16.78,-5.31,-85.68,-0.73,87.01,27.0,,,,,,,,,,,,,,,,
IMU,14746356.0,2,0.1831,-1.0088,0.0303,-2.01,-2.81,2.08,-86.78,-11.85,88.32,27.7,,,,,,,,,,,,,,,,
IMU,14775675.0,1,0.0039,-0.981,0.0591,-0.24,-12.02,2.5,-85.46,-0.37,87.03,26.9,,,,,,,,,,,,,,,,
IMU,14746356.0,2,0.1831,-1.0088,0.0303,-2.01,-2.81,2.08,-86.78,-11.85,88.32,27.7,,,,,,,,,,,,,,,,
IMU,14775675.0,1,0.0039,-0.981,0.0591,-0.24,-12.02,2.5,-85.46,-0.37,87.03,26.9,,,,,,,,,,,,,,,,
IMU,14846286.0,2,0.2051,-0.9712,0.0488,1.28,-2.14,-1.77,-86.88,-12.04,88.84,27.7,,,,,,,,,,,,,,,,
IMU,14875855.0,1,0.0059,-0.9922,0.0825,-0.55,-3.85,-2.01,-85.52,-0.46,87.57,26.7,,,,,,,,,,,,,,,,
IMU,14846286.0,2,0.2051,-0.9712,0.0488,1.28,-2.14,-1.77,-86.88,-12.04,88.84,27.7,,,,,,,,,,,,,,,,
IMU,14875855.0,1,0.0059,-0.9922,0.0825,-0.55,-3.85,-2.01,-85.52,-0.46,87.57,26.7,,,,,,,,,,,,,,,,
IMU,14846286.0,2,0.2051,-0.9712,0.0488,1.28,-2.14,-1.77,-86.88,-12.04,88.84,27.7,,,,,,,,,,,,,,,,
IMU,14875855.0,1,0.0059,-0.9922,0.0825,-0.55,-3.85,-2.01,-85.52,-0.46,87.57,26.7,,,,,,,,,,,,,,,,
IMU,14946217.0,2,0.1929,-0.9653,0.0581,0.12,-1.59,-6.77,-86.82,-12.45,89.01,27.6,,,,,,,,,,,,,,,,
IMU,14976045.0,1,0.0122,-0.9741,0.0898,-1.04,-1.89,-7.87,-85.52,-0.93,87.88,26.8,,,,,,,,,,,,,,,,
IMU,14946217.0,2,0.1929,-0.9653,0.0581,0.12,-1.59,-6.77,-86.82,-12.45,89.01,27.6,,,,,,,,,,,,,,,,
IMU,14976045.0,1,0.0122,-0.9741,0.0898,-1.04,-1.89,-7.87,-85.52,-0.93,87.88,26.8,,,,,,,,,,,,,,,,
IMU,15046155.0,2,0.2119,-0.9775,0.0562,0.06,-10.31,-2.69,-86.97,-13.06,89.34,27.6,,,,,,,,,,,,,,,,
IMU,15076240.0,1,0.0405,-1.0083,0.0864,-4.27,-12.57,0.37,-85.85,-1.33,88.68,26.8,,,,,,,,,,,,,,,,
IMU,15046155.0,2,0.2119,-0.9775,0.0562,0.06,-10.31,-2.69,-86.97,-13.06,89.34,27.6,,,,,,,,,,,,,,,,
IMU,15076240.0,1,0.0405,-1.0083,0.0864,-4.27,-12.57,0.37,-85.85,-1.33,88.68,26.8,,,,,,,,,,,,,,,,
IMU,15046155.0,2,0.2119,-0.9775,0.0562,0.06,-10.31,-2.69,-86.97,-13.06,89.34,27.6,,,,,,,,,,,,,,,,
IMU,15076240.0,1,0.0405,-1.0083,0.0864,-4.27,-12.57,0.37,-85.85,-1.33,88.68,26.8,,,,,,,,,,,,,,,,
IMU,15146091.0,2,0.1943,-0.9858,0.0635,-0.37,-5.92,5.0,-87.26,-12.89,90.37,27.6,,,,,,,,,,,,,,,,
IMU,15176432.0,1,0.0083,-0.9761,0.0771,-0.37,2.56,6.41,-86.25,-1.02,89.57,27.0,,,,,,,,,,,,,,,,
IMU,15146091.0,2,0.1943,-0.9858,0.0635,-0.37,-5.92,5.0,-87.26,-12.89,90.37,27.6,,,,,,,,,,,,,,,,
IMU,15176432.0,1,0.0083,-0.9761,0.0771,-0.37,2.56,6.41,-86.25,-1.02,89.57,27.0,,,,,,,,,,,,,,,,
IMU,15246017.0,2,0.2148,-0.9766,0.0542,-3.11,11.9,3.36,-87.25,-12.35,89.48,27.6,,,,,,,,,,,,,,,,
IMU,15276648.0,1,0.0024,-1.0195,0.0542,-0.92,3.54,2.26,-86.33,-0.58,88.48,26.7,,,,,,,,,,,,,,,,
IMU,15246017.0,2,0.2148,-0.9766,0.0542,-3.11,11.9,3.36,-87.25,-12.35,89.48,27.6,,,,,,,,,,,,,,,,
IMU,15276648.0,1,0.0024,-1.0195,0.0542,-0.92,3.54,2.26,-86.33,-0.58,88.48,26.7,,,,,,,,,,,,,,,,
IMU,15246017.0,2,0.2148,-0.9766,0.0542,-3.11,11.9,3.36,-87.25,-12.35,89.48,27.6,,,,,,,,,,,,,,,,
IMU,15276648.0,1,0.0024,-1.0195,0.0542,-0.92,3.54,2.26,-86.33,-0.58,88.48,26.7,,,,,,,,,,,,,,,,
IMU,15345944.0,2,0.2051,-0.9839,0.0293,1.53,-10.38,1.89,-87.53,-12.16,89.68,27.6,,,,,,,,,,,,,,,,
IMU,15376811.0,1,-0.0249,-1.0186,0.0645,-0.98,-2.08,-0.31,-86.53,-0.47,89.15,26.7,,,,,,,,,,,,,,,,
IMU,15345944.0,2,0.2051,-0.9839,0.0293,1.53,-10.38,1.89,-87.53,-12.16,89.68,27.6,,,,,,,,,,,,,,,,
IMU,15376811.0,1,-0.0249,-1.0186,0.0645,-0.98,-2.08,-0.31,-86.53,-0.47,89.15,26.7,,,,,,,,,,,,,,,,
IMU,15445870.0,2,0.1904,-0.9731,0.019,0.12,-1.46,-2.93,-87.58,-12.26,89.71,27.6,,,,,,,,,,,,,,,,
IMU,15477005.0,1,-0.0093,-0.9888,0.0527,-0.37,-6.59,-3.11,-86.5,-0.7,89.21,26.8,,,,,,,,,,,,,,,,
IMU,15445870.0,2,0.1904,-0.9731,0.019,0.12,-1.46,-2.93,-87.58,-12.26,89.71,27.6,,,,,,,,,,,,,,,,
IMU,15477005.0,1,-0.0093,-0.9888,0.0527,-0.37,-6.59,-3.11,-86.5,-0.7,89.21,26.8,,,,,,,,,,,,,,,,
IMU,15445870.0,2,0.1904,-0.9731,0.019,0.12,-1.46,-2.93,-87.58,-12.26,89.71,27.6,,,,,,,,,,,,,,,,
IMU,15477005.0,1,-0.0093,-0.9888,0.0527,-0.37,-6.59,-3.11,-86.5,-0.7,89.21,26.8,,,,,,,,,,,,,,,,
IMU,15545820.0,2,0.2061,-0.9731,0.0391,2.01,-7.26,-1.16,-87.64,-12.51,90.33,27.6,,,,,,,,,,,,,,,,
IMU,15577190.0,1,0.0273,-1.0063,0.0723,-0.61,0.24,-0.37,-86.53,-0.91,89.9,26.9,,,,,,,,,,,,,,,,
IMU,15545820.0,2,0.2061,-0.9731,0.0391,2.01,-7.26,-1.16,-87.64,-12.51,90.33,27.6,,,,,,,,,,,,,,,,
IMU,15577190.0,1,0.0273,-1.0063,0.0723,-0.61,0.24,-0.37,-86.53,-0.91,89.9,26.9,,,,,,,,,,,,,,,,
IMU,15645748.0,2,0.1963,-0.9761,0.0342,0.98,5.43,-0.37,-87.46,-12.45,90.17,27.6,,,,,,,,,,,,,,,,
IMU,15677367.0,1,0.019,-0.9834,0.0474,4.03,5.43,-0.79,-86.3,-0.9,89.57,26.7,,,,,,,,,,,,,,,,
IMU,15645748.0,2,0.1963,-0.9761,0.0342,0.98,5.43,-0.37,-87.46,-12.45,90.17,27.6,,,,,,,,,,,,,,,,
IMU,15677367.0,1,0.019,-0.9834,0.0474,4.03,5.43,-0.79,-86.3,-0.9,89.57,26.7,,,,,,,,,,,,,,,,
IMU,15645748.0,2,0.1963,-0.9761,0.0342,0.98,5.43,-0.37,-87.46,-12.45,90.17,27.6,,,,,,,,,,,,,,,,
IMU,15677367.0,1,0.019,-0.9834,0.0474,4.03,5.43,-0.79,-86.3,-0.9,89.57,26.7,,,,,,,,,,,,,,,,
IMU,15745676.0,2,0.2065,-0.9756,0.0571,1.71,4.52,-1.28,-87.19,-12.45,89.54,27.6,,,,,,,,,,,,,,,,
IMU,15777549.0,1,0.0317,-1.0068,0.082,1.89,-1.53,-0.79,-86.13,-0.99,89.17,26.7,,,,,,,,,,,,,,,,
IMU,15745676.0,2,0.2065,-0.9756,0.0571,1.71,4.52,-1.28,-87.19,-12.45,89.54,27.6,,,,,,,,,,,,,,,,
IMU,15777549.0,1,0.0317,-1.0068,0.082,1.89,-1.53,-0.79,-86.13,-0.99,89.17,26.7,,,,,,,,,,,,,,,,
IMU,15845607.0,2,0.2119,-0.9814,0.0479,1.77,2.26,2.87,-87.12,-12.32,89.58,27.6,,,,,,,,,,,,,,,,
IMU,15877741.0,1,0.0054,-0.9956,0.0625,3.42,8.18,1.1,-86.02,-0.83,89.16,26.9,,,,,,,,,,,,,,,,
IMU,15845607.0,2,0.2119,-0.9814,0.0479,1.77,2.26,2.87,-87.12,-12.32,89.58,27.6,,,,,,,,,,,,,,,,
IMU,15877741.0,1,0.0054,-0.9956,0.0625,3.42,8.18,1.1,-86.02,-0.83,89.16,26.9,,,,,,,,,,,,,,,,
IMU,15845607.0,2,0.2119,-0.9814,0.0479,1.77,2.26,2.87,-87.12,-12.32,89.58,27.6,,,,,,,,,,,,,,,,
IMU,15877741.0,1,0.0054,-0.9956,0.0625,3.42,8.18,1.1,-86.02,-0.83,89.16,26.9,,,,,,,,,,,,,,,,
IMU,15945530.0,2,0.2144,-0.9658,0.0342,1.83,-0.79,0.43,-86.94,-12.16,89.02,27.7,,,,,,,,,,,,,,,,
IMU,15977938.0,1,0.019,-0.9951,0.0713,0.24,-2.26,0.06,-85.83,-0.79,89.01,26.8,,,,,,,,,,,,,,,,
IMU,15945530.0,2,0.2144,-0.9658,0.0342,1.83,-0.79,0.43,-86.94,-12.16,89.02,27.7,,,,,,,,,,,,,,,,
IMU,15977938.0,1,0.019,-0.9951,0.0713,0.24,-2.26,0.06,-85.83,-0.79,89.01,26.8,,,,,,,,,,,,,,,,
IMU,16045457.0,2,0.1919,-0.9785,0.0601,0.06,3.91,1.16,-86.87,-12.1,88.98,27.5,,,,,,,,,,,,,,,,
IMU,16078136.0,1,0.0054,-0.9946,0.0732,0.31,3.42,0.73,-85.83,-0.74,88.83,26.8,,,,,,,,,,,,,,,,
IMU,16045457.0,2,0.1919,-0.9785,0.0601,0.06,3.91,1.16,-86.87,-12.1,88.98,27.5,,,,,,,,,,,,,,,,
IMU,16078136.0,1,0.0054,-0.9946,0.0732,0.31,3.42,0.73,-85.83,-0.74,88.83,26.8,,,,,,,,,,,,,,,,
IMU,16045457.0,2,0.1919,-0.9785,0.0601,0.06,3.91,1.16,-86.87,-12.1,88.98,27.5,,,,,,,,,,,,,,,,
IMU,16078136.0,1,0.0054,-0.9946,0.0732,0.31,3.42,0.73,-85.83,-0.74,88.83,26.8,,,,,,,,,,,,,,,,
IMU,16145398.0,2,0.2002,-0.9653,0.0469,0.67,1.4,-0.31,-86.89,-12.01,88.72,27.6,,,,,,,,,,,,,,,,
IMU,16178329.0,1,0.0205,-0.9771,0.0713,0.61,1.53,-0.73,-85.8,-0.74,88.73,26.8,,,,,,,,,,,,,,,,
IMU,16145398.0,2,0.2002,-0.9653,0.0469,0.67,1.4,-0.31,-86.89,-12.01,88.72,27.6,,,,,,,,,,,,,,,,
IMU,16178329.0,1,0.0205,-0.9771,0.0713,0.61,1.53,-0.73,-85.8,-0.74,88.73,26.8,,,,,,,,,,,,,,,,
IMU,16245322.0,2,0.208,-0.9775,0.0503,-0.37,-2.08,-0.98,-86.87,-12.04,88.68,27.6,,,,,,,,,,,,,,,,
IMU,16278514.0,1,0.0127,-1.0034,0.0703,-2.26,-6.1,-0.73,-85.95,-0.81,88.9,26.9,,,,,,,,,,,,,,,,
IMU,16245322.0,2,0.208,-0.9775,0.0503,-0.37,-2.08,-0.98,-86.87,-12.04,88.68,27.6,,,,,,,,,,,,,,,,
IMU,16278514.0,1,0.0127,-1.0034,0.0703,-2.26,-6.1,-0.73,-85.95,-0.81,88.9,26.9,,,,,,,,,,,,,,,,
IMU,16245322.0,2,0.208,-0.9775,0.0503,-0.37,-2.08,-0.98,-86.87,-12.04,88.68,27.6,,,,,,,,,,,,,,,,
IMU,16278514.0,1,0.0127,-1.0034,0.0703,-2.26,-6.1,-0.73,-85.95,-0.81,88.9,26.9,,,,,,,,,,,,,,,,
IMU,16345241.0,2,0.2051,-0.9902,0.0376,-0.73,0.12,-2.14,-87.05,-12.16,89.05,27.7,,,,,,,,,,,,,,,,
IMU,16378716.0,1,0.0215,-1.0049,0.0605,0.18,4.52,-2.75,-86.09,-0.98,89.07,26.8,,,,,,,,,,,,,,,,
IMU,16345241.0,2,0.2051,-0.9902,0.0376,-0.73,0.12,-2.14,-87.05,-12.16,89.05,27.7,,,,,,,,,,,,,,,,
IMU,16378716.0,1,0.0215,-1.0049,0.0605,0.18,4.52,-2.75,-86.09,-0.98,89.07,26.8,,,,,,,,,,,,,,,,
IMU,16445179.0,2,0.2051,-0.9883,0.0479,0.61,3.54,-0.18,-86.98,-12.27,88.62,27.6,,,,,,,,,,,,,,,,
IMU,16478923.0,1,0.021,-1.0078,0.0732,0.67,0.49,1.1,-86.0,-1.03,88.77,26.8,,,,,,,,,,,,,,,,
IMU,16445179.0,2,0.2051,-0.9883,0.0479,0.61,3.54,-0.18,-86.98,-12.27,88.62,27.6,,,,,,,,,,,,,,,,
IMU,16478923.0,1,0.021,-1.0078,0.0732,0.67,0.49,1.1,-86.0,-1.03,88.77,26.8,,,,,,,,,,,,,,,,
IMU,16445179.0,2,0.2051,-0.9883,0.0479,0.61,3.54,-0.18,-86.98,-12.27,88.62,27.6,,,,,,,,,,,,,,,,
IMU,16478923.0,1,0.021,-1.0078,0.0732,0.67,0.49,1.1,-86.0,-1.03,88.77,26.8,,,,,,,,,,,,,,,,
IMU,16545107.0,2,0.2168,-0.9756,0.0508,0.43,4.76,0.79,-86.88,-12.13,88.36,27.7,,,,,,,,,,,,,,,,
IMU,16579093.0,1,0.0171,-0.9912,0.0693,1.53,4.76,0.06,-85.86,-0.95,88.48,26.9,,,,,,,,,,,,,,,,
IMU,16545107.0,2,0.2168,-0.9756,0.0508,0.43,4.76,0.79,-86.88,-12.13,88.36,27.7,,,,,,,,,,,,,,,,
IMU,16579093.0,1,0.0171,-0.9912,0.0693,1.53,4.76,0.06,-85.86,-0.95,88.48,26.9,,,,,,,,,,,,,,,,
IMU,16645031.0,2,0.1987,-0.9663,0.0498,-1.16,2.38,-0.67,-86.82,-12.11,87.87,27.6,,,,,,,,,,,,,,,,
IMU,16679289.0,1,0.0146,-0.9902,0.0771,-1.71,-0.98,-1.34,-85.89,-1.01,88.17,26.7,,,,,,,,,,,,,,,,
IMU,16645031.0,2,0.1987,-0.9663,0.0498,-1.16,2.38,-0.67,-86.82,-12.11,87.87,27.6,,,,,,,,,,,,,,,,
IMU,16679289.0,1,0.0146,-0.9902,0.0771,-1.71,-0.98,-1.34,-85.89,-1.01,88.17,26.7,,,,,,,,,,,,,,,,
IMU,16645031.0,2,0.1987,-0.9663,0.0498,-1.16,2.38,-0.67,-86.82,-12.11,87.87,27.6,,,,,,,,,,,,,,,,
IMU,16679289.0,1,0.0146,-0.9902,0.0771,-1.71,-0.98,-1.34,-85.89,-1.01,88.17,26.7,,,,,,,,,,,,,,,,
IMU,16744962.0,2,0.207,-0.9795,0.0454,-1.59,-4.94,-2.38,-87.02,-12.3,88.06,27.6,,,,,,,,,,,,,,,,
IMU,16779498.0,1,0.0146,-1.0024,0.0635,-2.81,-1.95,-1.95,-86.17,-1.23,88.49,26.8,,,,,,,,,,,,,,,,
IMU,16744962.0,2,0.207,-0.9795,0.0454,-1.59,-4.94,-2.38,-87.02,-12.3,88.06,27.6,,,,,,,,,,,,,,,,
IMU,16779498.0,1,0.0146,-1.0024,0.0635,-2.81,-1.95,-1.95,-86.17,-1.23,88.49,26.8,,,,,,,,,,,,,,,,
IMU,16844899.0,2,0.209,-0.9819,0.0532,0.43,0.49,-0.92,-87.12,-12.45,88.19,27.6,,,,,,,,,,,,,,,,
IMU,16879691.0,1,0.0352,-0.9985,0.0664,1.89,1.1,0.61,-86.11,-1.31,88.52,26.8,,,,,,,,,,,,,,,,
IMU,16844899.0,2,0.209,-0.9819,0.0532,0.43,0.49,-0.92,-87.12,-12.45,88.19,27.6,,,,,,,,,,,,,,,,
IMU,16879691.0,1,0.0352,-0.9985,0.0664,1.89,1.1,0.61,-86.11,-1.31,88.52,26.8,,,,,,,,,,,,,,,,
IMU,16844899.0,2,0.209,-0.9819,0.0532,0.43,0.49,-0.92,-87.12,-12.45,88.19,27.6,,,,,,,,,,,,,,,,
IMU,16879691.0,1,0.0352,-0.9985,0.0664,1.89,1.1,0.61,-86.11,-1.31,88.52,26.8,,,,,,,,,,,,,,,,
IMU,16944822.0,2,0.2153,-0.9771,0.0527,0.12,2.75,0.79,-86.98,-12.33,87.98,27.7,,,,,,,,,,,,,,,,
IMU,16979890.0,1,0.0181,-1.0034,0.0757,1.16,2.99,-0.73,-85.99,-1.24,88.31,26.8,,,,,,,,,,,,,,,,
IMU,16944822.0,2,0.2153,-0.9771,0.0527,0.12,2.75,0.79,-86.98,-12.33,87.98,27.7,,,,,,,,,,,,,,,,
IMU,16979890.0,1,0.0181,-1.0034,0.0757,1.16,2.99,-0.73,-85.99,-1.24,88.31,26.8,,,,,,,,,,,,,,,,
IMU,17044760.0,2,0.2124,-0.9844,0.0474,-0.67,-0.67,-2.56,-87.03,-12.41,87.79,27.6,,,,,,,,,,,,,,,,
IMU,17080104.0,1,0.0273,-0.9917,0.0654,0.43,-1.4,-2.87,-86.09,-1.42,88.28,26.7,,,,,,,,,,,,,,,,
IMU,17044760.0,2,0.2124,-0.9844,0.0474,-0.67,-0.67,-2.56,-87.03,-12.41,87.79,27.6,,,,,,,,,,,,,,,,
IMU,17080104.0,1,0.0273,-0.9917,0.0654,0.43,-1.4,-2.87,-86.09,-1.42,88.28,26.7,,,,,,,,,,,,,,,,
IMU,17044760.0,2,0.2124,-0.9844,0.0474,-0.67,-0.67,-2.56,-87.03,-12.41,87.79,27.6,,,,,,,,,,,,,,,,
IMU,17080104.0,1,0.0273,-0.9917,0.0654,0.43,-1.4,-2.87,-86.09,-1.42,88.28,26.7,,,,,,,,,,,,,,,,
IMU,17144691.0,2,0.2002,-0.9731,0.0542,1.34,0.43,-1.53,-87.07,-12.66,87.8,27.6,,,,,,,,,,,,,,,,
IMU,17180285.0,1,0.0181,-0.9956,0.0703,1.89,-1.89,-1.83,-86.06,-1.62,88.3,26.7,,,,,,,,,,,,,,,,
IMU,17144691.0,2,0.2002,-0.9731,0.0542,1.34,0.43,-1.53,-87.07,-12.66,87.8,27.6,,,,,,,,,,,,,,,,
IMU,17180285.0,1,0.0181,-0.9956,0.0703,1.89,-1.89,-1.83,-86.06,-1.62,88.3,26.7,,,,,,,,,,,,,,,,
IMU,17244619.0,2,0.2134,-0.9648,0.0439,2.08,3.48,-2.87,-86.91,-12.86,87.72,27.8,,,,,,,,,,,,,,,,
IMU,17280482.0,1,0.0337,-0.9976,0.0791,1.22,-0.73,-2.62,-85.89,-1.87,88.23,26.8,,,,,,,,,,,,,,,,
IMU,17244619.0,2,0.2134,-0.9648,0.0439,2.08,3.48,-2.87,-86.91,-12.86,87.72,27.8,,,,,,,,,,,,,,,,
IMU,17280482.0,1,0.0337,-0.9976,0.0791,1.22,-0.73,-2.62,-85.89,-1.87,88.23,26.8,,,,,,,,,,,,,,,,
IMU,17244619.0,2,0.2134,-0.9648,0.0439,2.08,3.48,-2.87,-86.91,-12.86,87.72,27.8,,,,,,,,,,,,,,,,
IMU,17280482.0,1,0.0337,-0.9976,0.0791,1.22,-0.73,-2.62,-85.89,-1.87,88.23,26.8,,,,,,,,,,,,,,,,
IMU,17344540.0,2,0.2236,-0.9775,0.0454,0.67,-2.93,-2.81,-86.83,-13.12,87.91,27.6,,,,,,,,,,,,,,,,
IMU,17380679.0,1,0.0537,-1.0049,0.0762,-0.43,0.61,-1.28,-85.89,-2.13,88.52,26.9,,,,,,,,,,,,,,,,
IMU,17344540.0,2,0.2236,-0.9775,0.0454,0.67,-2.93,-2.81,-86.83,-13.12,87.91,27.6,,,,,,,,,,,,,,,,
IMU,17380679.0,1,0.0537,-1.0049,0.0762,-0.43,0.61,-1.28,-85.89,-2.13,88.52,26.9,,,,,,,,,,,,,,,,
IMU,17444464.0,2,0.2397,-0.9834,0.0361,-0.55,-7.87,-1.77,-86.93,-13.3,88.11,27.6,,,,,,,,,,,,,,,,
IMU,17480864.0,1,0.0317,-1.0068,0.0674,-3.72,-11.9,-4.33,-86.05,-2.32,89.04,26.7,,,,,,,,,,,,,,,,
IMU,17444464.0,2,0.2397,-0.9834,0.0361,-0.55,-7.87,-1.77,-86.93,-13.3,88.11,27.6,,,,,,,,,,,,,,,,
IMU,17480864.0,1,0.0317,-1.0068,0.0674,-3.72,-11.9,-4.33,-86.05,-2.32,89.04,26.7,,,,,,,,,,,,,,,,
IMU,17444464.0,2,0.2397,-0.9834,0.0361,-0.55,-7.87,-1.77,-86.93,-13.3,88.11,27.6,,,,,,,,,,,,,,,,
IMU,17480864.0,1,0.0317,-1.0068,0.0674,-3.72,-11.9,-4.33,-86.05,-2.32,89.04,26.7,,,,,,,,,,,,,,,,
IMU,17544419.0,2,0.2783,-0.98,0.0039,-1.83,-34.67,-13.55,-87.5,-14.19,90.02,27.6,,,,,,,,,,,,,,,,
IMU,17581063.0,1,0.0649,-0.9858,0.0635,-15.62,-34.42,3.54,-87.06,-2.87,91.74,26.7,,,,,,,,,,,,,,,,
IMU,17544419.0,2,0.2783,-0.98,0.0039,-1.83,-34.67,-13.55,-87.5,-14.19,90.02,27.6,,,,,,,,,,,,,,,,
IMU,17581063.0,1,0.0649,-0.9858,0.0635,-15.62,-34.42,3.54,-87.06,-2.87,91.74,26.7,,,,,,,,,,,,,,,,
IMU,17644344.0,2,0.2378,-0.958,0.0396,-9.34,-24.23,-47.91,-89.0,-17.52,93.04,27.6,,,,,,,,,,,,,,,,
IMU,17681262.0,1,-0.0337,-0.9678,0.0103,-17.09,-20.39,44.98,-88.87,0.08,93.92,26.9,,,,,,,,,,,,,,,,
IMU,17644344.0,2,0.2378,-0.958,0.0396,-9.34,-24.23,-47.91,-89.0,-17.52,93.04,27.6,,,,,,,,,,,,,,,,
IMU,17681262.0,1,-0.0337,-0.9678,0.0103,-17.09,-20.39,44.98,-88.87,0.08,93.92,26.9,,,,,,,,,,,,,,,,
IMU,17644344.0,2,0.2378,-0.958,0.0396,-9.34,-24.23,-47.91,-89.0,-17.52,93.04,27.6,,,,,,,,,,,,,,,,
IMU,17681262.0,1,-0.0337,-0.9678,0.0103,-17.09,-20.39,44.98,-88.87,0.08,93.92,26.9,,,,,,,,,,,,,,,,
IMU,17744269.0,2,0.3901,-0.9346,0.0171,2.26,-19.84,-70.07,-90.19,-23.16,95.51,27.6,,,,,,,,,,,,,,,,
IMU,17781446.0,1,-0.082,-0.9634,-0.0166,-8.97,-25.57,55.97,-89.7,5.09,95.73,26.8,,,,,,,,,,,,,,,,
IMU,17744269.0,2,0.3901,-0.9346,0.0171,2.26,-19.84,-70.07,-90.19,-23.16,95.51,27.6,,,,,,,,,,,,,,,,
IMU,17781446.0,1,-0.082,-0.9634,-0.0166,-8.97,-25.57,55.97,-89.7,5.09,95.73,26.8,,,,,,,,,,,,,,,,
IMU,17844181.0,2,0.5723,-0.8486,-0.0049,13.24,-34.42,-90.33,-90.56,-30.84,98.7,27.6,,,,,,,,,,,,,,,,
IMU,17881663.0,1,-0.2036,-0.9907,-0.0234,-19.1,-35.03,45.41,-90.65,10.23,98.68,26.9,,,,,,,,,,,,,,,,
IMU,17844181.0,2,0.5723,-0.8486,-0.0049,13.24,-34.42,-90.33,-90.56,-30.84,98.7,27.6,,,,,,,,,,,,,,,,
IMU,17881663.0,1,-0.2036,-0.9907,-0.0234,-19.1,-35.03,45.41,-90.65,10.23,98.68,26.9,,,,,,,,,,,,,,,,
IMU,17844181.0,2,0.5723,-0.8486,-0.0049,13.24,-34.42,-90.33,-90.56,-30.84,98.7,27.6,,,,,,,,,,,,,,,,
IMU,17881663.0,1,-0.2036,-0.9907,-0.0234,-19.1,-35.03,45.41,-90.65,10.23,98.68,26.9,,,,,,,,,,,,,,,,
IMU,17944111.0,2,0.6357,-0.7349,-0.0225,13.18,-40.1,-99.06,-92.05,-40.71,103.69,27.5,,,,,,,,,,,,,,,,
IMU,17981838.0,1,-0.2368,-0.9761,-0.0361,-30.46,-23.01,33.02,-92.8,13.85,101.26,26.8,,,,,,,,,,,,,,,,
IMU,17944111.0,2,0.6357,-0.7349,-0.0225,13.18,-40.1,-99.06,-92.05,-40.71,103.69,27.5,,,,,,,,,,,,,,,,
IMU,17981838.0,1,-0.2368,-0.9761,-0.0361,-30.46,-23.01,33.02,-92.8,13.85,101.26,26.8,,,,,,,,,,,,,,,,
IMU,18044047.0,2,0.71,-0.6572,-0.0151,-3.36,-14.71,-44.92,-94.58,-47.31,108.45,27.7,,,,,,,,,,,,,,,,
IMU,18082039.0,1,-0.3159,-0.9995,-0.0957,0.67,11.84,16.42,-94.15,16.36,101.45,26.9,,,,,,,,,,,,,,,,
IMU,18044047.0,2,0.71,-0.6572,-0.0151,-3.36,-14.71,-44.92,-94.58,-47.31,108.45,27.7,,,,,,,,,,,,,,,,
IMU,18082039.0,1,-0.3159,-0.9995,-0.0957,0.67,11.84,16.42,-94.15,16.36,101.45,26.9,,,,,,,,,,,,,,,,
IMU,18044047.0,2,0.71,-0.6572,-0.0151,-3.36,-14.71,-44.92,-94.58,-47.31,108.45,27.7,,,,,,,,,,,,,,,,
