type,t_us,idx,ax,ay,az,gx,gy,gz,roll,pitch,yaw,temp,state,shank_deg,shank_rate_dps,acc_g,knee_rad,knee_vel,tau_g,tau_imp,tau_cmd,tau_fb,k,b,theta_eq,landing,flex_peak,shank_cross
IMU,13746971.0,2,0.3657,-0.9951,0.1514,-0.49,3.11,2.99,-80.27,-19.32,90.16,26.9,,,,,,,,,,,,,,,,
EXO,13847268,,,,,,,,,,,,SAFE,-19.325,3.113,1.071,0.621,0.009,-0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,13866416.0,1,-0.0967,-0.9565,0.1743,5.55,-13.43,3.11,-79.61,4.11,39.53,25.3,,,,,,,,,,,,,,,,
IMU,13846893.0,2,0.3086,-0.9224,0.165,9.28,-7.51,3.66,-80.11,-19.25,90.1,26.9,,,,,,,,,,,,,,,,
EXO,13947354,,,,,,,,,,,,SAFE,-19.248,-7.507,0.987,0.621,0.117,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,13966618.0,1,-0.0757,-0.9824,0.2031,5.92,-3.48,-1.4,-78.89,4.09,40.33,25.5,,,,,,,,,,,,,,,,
IMU,13946826.0,2,0.3135,-0.9272,0.1597,7.26,-1.46,-0.49,-79.44,-19.13,90.73,27.0,,,,,,,,,,,,,,,,
EXO,14047420,,,,,,,,,,,,SAFE,-19.133,-1.465,0.992,0.621,-0.062,-0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,14066777.0,1,-0.0601,-1.0405,0.1729,0.12,-9.16,-4.15,-78.78,3.88,40.82,25.5,,,,,,,,,,,,,,,,
IMU,14046762.0,2,0.3564,-0.9575,0.1724,2.08,-5.68,-3.36,-79.19,-19.25,90.98,26.8,,,,,,,,,,,,,,,,
EXO,14147421,,,,,,,,,,,,SAFE,-19.248,-5.676,1.036,0.621,0.057,-0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0
IMU,14167007.0,1,-0.0591,-0.98,0.1958,5.07,-1.95,5.74,-78.46,3.74,41.52,25.3,,,,,,,,,,,,,,,,
IMU,14146701.0,2,0.3081,-0.938,0.1621,5.55,-1.04,3.48,-79.0,-19.56,91.64,27.0,,,,,,,,,,,,,,,,
EXO,14247230,,,,,,,,,,,,SAFE,-19.561,-1.038,1.001,0.621,0.164,-0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,14267144.0,1,-0.1216,-0.96,0.2197,-2.26,-14.47,2.2,-78.41,4.21,42.31,25.4,,,,,,,,,,,,,,,,
IMU,14246642.0,2,0.3174,-0.894,0.1616,1.34,-8.85,6.47,-78.99,-18.97,92.17,27.0,,,,,,,,,,,,,,,,
EXO,14347444,,,,,,,,,,,,SAFE,-18.968,-8.85,0.962,0.621,-0.065,-0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0
IMU,14367301.0,1,-0.0718,-0.9844,0.1948,-7.93,-26.06,-5.55,-78.79,3.71,44.17,25.5,,,,,,,,,,,,,,,,
IMU,14346575.0,2,0.3394,-0.9375,0.1738,2.38,-20.81,-5.13,-79.24,-19.32,93.89,26.8,,,,,,,,,,,,,,,,
EXO,14447682,,,,,,,,,,,,SAFE,-19.319,-20.813,1.012,0.621,-0.093,-0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,14467493.0,1,-0.0312,-0.96,0.1938,-5.43,-27.1,-0.43,-79.19,2.79,46.79,25.5,,,,,,,,,,,,,,,,
IMU,14446513.0,2,0.3149,-0.9102,0.1851,7.26,-25.76,-4.09,-79.57,-20.44,96.54,27.0,,,,,,,,,,,,,,,,
EXO,14547821,,,,,,,,,,,,SAFE,-20.44,-25.757,0.981,0.621,0.167,-0.0,0.0,0.0,-0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,14567692.0,1,-0.0542,-0.9829,0.1914,0.92,-6.96,-0.24,-79.28,2.59,48.58,25.3,,,,,,,,,,,,,,,,
IMU,14546469.0,2,0.3657,-0.9121,0.1738,5.74,-9.46,1.1,-79.56,-20.76,98.71,26.9,,,,,,,,,,,,,,,,
EXO,14647324,,,,,,,,,,,,SAFE,-20.764,-9.46,0.998,0.621,0.017,-0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,14667908.0,1,-0.0449,-0.9697,0.1943,-4.03,-9.89,-7.02,-79.32,2.03,48.85,25.4,,,,,,,,,,,,,,,,
IMU,14646390.0,2,0.3774,-0.9009,0.1641,0.24,-3.54,-6.65,-79.4,-21.21,98.95,26.9,,,,,,,,,,,,,,,,
EXO,14747454,,,,,,,,,,,,SAFE,-21.209,-3.54,0.99,0.622,0.032,-0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,14768025.0,1,-0.0425,-0.9844,0.1704,-2.56,-26.12,-6.35,-79.85,1.05,50.75,25.4,,,,,,,,,,,,,,,,
IMU,14746330.0,2,0.3511,-0.9155,0.2036,5.43,-22.71,-6.59,-79.81,-22.27,100.63,26.9,,,,,,,,,,,,,,,,
EXO,14847769,,,,,,,,,,,,SAFE,-22.269,-22.705,1.001,0.641,0.113,-0.0,0.0,0.0,-0.024,0.0,0.0,0.0,0.0,0.0,0.0
IMU,14868199.0,1,0.0078,-0.9634,0.1553,1.53,-6.1,-1.59,-79.78,0.44,51.76,25.3,,,,,,,,,,,,,,,,
IMU,14846275.0,2,0.3647,-0.8872,0.1421,3.78,-0.31,-17.03,-79.65,-23.62,101.89,26.9,,,,,,,,,,,,,,,,
EXO,14947484,,,,,,,,,,,,SAFE,-23.615,-0.305,0.97,0.695,0.659,-0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0
IMU,14968373.0,1,0.0151,-0.9771,0.1885,-7.45,-0.98,13.12,-80.02,0.79,52.03,25.4,,,,,,,,,,,,,,,,
IMU,14946204.0,2,0.4326,-0.8862,0.1807,-1.4,-2.32,-20.63,-79.41,-25.16,101.81,26.9,,,,,,,,,,,,,,,,
EXO,15047685,,,,,,,,,,,,SAFE,-25.159,-2.319,1.003,0.752,0.335,-0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0
IMU,15068539.0,1,-0.0493,-1.0015,0.1587,-13.31,-0.49,20.26,-81.23,2.3,52.53,25.3,,,,,,,,,,,,,,,,
IMU,15046149.0,2,0.3887,-0.8999,0.1392,-10.31,-10.07,-17.21,-80.3,-27.42,102.29,26.9,,,,,,,,,,,,,,,,
EXO,15148028,,,,,,,,,,,,SAFE,-27.416,-10.071,0.99,0.754,-0.042,-0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
IMU,15168788.0,1,-0.0342,-0.9702,0.1367,1.1,5.13,3.6,-81.9,2.87,52.92,25.5,,,,,,,,,,,,,,,,
IMU,15146072.0,2,0.4458,-0.8716,0.1387,-3.17,1.83,1.71,-81.3,-28.02,103.23,27.0,,,,,,,,,,,,,,,,
EXO,15247241,,,,,,,,,,,,SAFE,-28.015,1.831,0.989,0.753,-0.113,-0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,15268902.0,1,-0.063,-0.9897,0.1504,-6.77,0.67,6.35,-82.12,3.63,52.68,25.5,,,,,,,,,,,,,,,,
IMU,15246009.0,2,0.4658,-0.8687,0.126,-4.94,-0.12,9.64,-81.49,-27.17,102.97,27.0,,,,,,,,,,,,,,,,
EXO,15347427,,,,,,,,,,,,SAFE,-27.175,-0.122,0.994,0.752,0.054,-0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0
IMU,15369081.0,1,-0.0518,-1.0596,0.0918,-13.31,19.41,6.65,-83.15,4.27,52.04,25.5,,,,,,,,,,,,,,,,
IMU,15345946.0,2,0.4717,-0.9272,0.0518,-19.71,2.44,7.02,-82.67,-26.42,103.26,26.9,,,,,,,,,,,,,,,,
EXO,15447605,,,,,,,,,,,,SAFE,-26.417,2.441,1.042,0.716,-0.512,-0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0
IMU,15469249.0,1,-0.0913,-0.9771,0.0635,-4.15,31.62,24.72,-84.2,6.0,49.68,25.3,,,,,,,,,,,,,,,,
IMU,15445877.0,2,0.3193,-0.9575,0.0869,-24.35,18.13,52.8,-84.69,-24.54,102.17,26.9,,,,,,,,,,,,,,,,
EXO,15547772,,,,,,,,,,,,SAFE,-24.538,18.127,1.013,0.618,-1.358,-0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0
IMU,15569433.0,1,-0.1592,-0.979,0.042,-16.17,-9.22,15.08,-85.29,7.7,48.8,25.5,,,,,,,,,,,,,,,,
IMU,15545815.0,2,0.2378,-0.9541,0.0132,-12.82,-9.46,73.91,-86.39,-18.93,101.39,27.0,,,,,,,,,,,,,,,,
EXO,15647876,,,,,,,,,,,,SAFE,-18.935,-9.46,0.983,0.456,-1.801,-0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0
IMU,15669666.0,1,-0.1655,-0.9448,0.0303,1.89,-38.21,-13.18,-85.86,7.82,52.03,25.5,,,,,,,,,,,,,,,,
IMU,15645733.0,2,0.2026,-0.9507,0.0562,7.32,-36.44,88.75,-87.43,-10.71,104.62,26.9,,,,,,,,,,,,,,,,
EXO,15747785,,,,,,,,,,,,SAFE,-10.706,-36.438,0.974,0.281,-1.757,-0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0
IMU,15769776.0,1,-0.0845,-0.9648,0.1123,12.21,-4.82,-32.23,-84.72,5.39,53.73,25.5,,,,,,,,,,,,,,,,
IMU,15745657.0,2,0.1001,-0.9775,0.0679,10.68,-5.37,73.0,-86.58,-3.16,107.28,26.9,,,,,,,,,,,,,,,,
EXO,15847710,,,,,,,,,,,,SAFE,-3.164,-5.371,0.985,0.138,-1.088,-0.0,0.0,0.0,-0.147,0.0,0.0,0.0,0.0,0.0,0.0
IMU,15869958.0,1,-0.0215,-0.9839,0.1279,2.93,17.33,-25.76,-84.11,2.59,52.52,25.4,,,,,,,,,,,,,,,,
IMU,15845588.0,2,-0.0049,-1.0024,0.0806,0.67,19.65,53.83,-85.98,2.63,106.96,27.0,,,,,,,,,,,,,,,,
EXO,15947523,,,,,,,,,,,,SAFE,2.631,19.653,1.006,0.079,0.048,-0.0,0.0,0.0,-0.037,0.0,0.0,0.0,0.0,0.0,0.0
IMU,15970135.0,1,-0.0283,-1.0034,0.0654,4.76,22.22,-23.19,-84.04,0.51,50.56,25.4,,,,,,,,,,,,,,,,
IMU,15945497.0,2,-0.0723,-0.9854,0.0474,2.44,16.72,14.77,-86.19,6.1,105.36,26.9,,,,,,,,,,,,,,,,
EXO,16047541,,,,,,,,,,,,SAFE,6.103,16.724,0.989,0.08,0.06,-0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,16070304.0,1,0.0195,-1.0034,0.0967,-0.24,0.49,-23.13,-83.81,-1.25,48.97,25.5,,,,,,,,,,,,,,,,
IMU,16045436.0,2,-0.1196,-1.0068,0.0171,5.49,6.65,-22.09,-86.01,4.69,103.36,27.0,,,,,,,,,,,,,,,,
EXO,16147535,,,,,,,,,,,,SAFE,4.686,6.653,1.014,0.08,0.038,-0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,16170531.0,1,0.0586,-1.0317,0.105,-1.77,-3.48,-2.01,-83.97,-2.47,49.22,25.5,,,,,,,,,,,,,,,,
IMU,16145364.0,2,-0.1318,-1.0229,0.0581,-0.92,-2.32,-6.71,-86.1,2.97,103.41,27.0,,,,,,,,,,,,,,,,
EXO,16247585,,,,,,,,,,,,SAFE,2.966,-2.319,1.033,0.08,0.013,-0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,16270675.0,1,0.0947,-1.0059,0.0776,8.48,5.37,-15.01,-83.55,-3.81,49.1,25.5,,,,,,,,,,,,,,,,
IMU,16245303.0,2,-0.0371,-1.0312,0.043,4.82,2.26,-20.08,-85.97,2.02,103.47,27.0,,,,,,,,,,,,,,,,
EXO,16347434,,,,,,,,,,,,SAFE,2.016,2.258,1.033,0.08,0.07,-0.0,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,0.0
IMU,16370860.0,1,0.0791,-0.9673,0.1377,2.56,-1.77,-1.89,-82.77,-3.98,48.5,25.3,,,,,,,,,,,,,,,,
IMU,16345259.0,2,-0.0278,-0.9844,0.0293,6.53,2.93,2.2,-85.02,1.63,102.84,27.0,,,,,,,,,,,,,,,,
EXO,16447244,,,,,,,,,,,,SAFE,1.626,2.93,0.985,0.08,0.154,-0.0,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,0.0
IMU,16471048.0,1,0.0791,-0.9736,0.1167,-6.59,2.93,12.63,-83.38,-3.51,48.64,25.3,,,,,,,,,,,,,,,,
IMU,16445154.0,2,-0.0869,-0.9697,0.0786,-7.93,2.5,8.97,-85.5,1.94,102.96,27.0,,,,,,,,,,,,,,,,
EXO,16547334,,,,,,,,,,,,SAFE,1.945,2.502,0.977,0.08,0.085,-0.0,0.0,0.0,-0.007,0.0,0.0,0.0,0.0,0.0,0.0
IMU,16571220.0,1,0.0518,-1.0078,0.0903,-0.37,-3.54,2.26,-83.77,-2.64,48.52,25.5,,,,,,,,,,,,,,,,
IMU,16545082.0,2,-0.0356,-1.002,0.0693,-3.11,1.83,6.65,-86.13,3.16,102.68,27.0,,,,,,,,,,,,,,,,
EXO,16647329,,,,,,,,,,,,SAFE,3.159,1.831,1.005,0.08,-0.079,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,16671445.0,1,0.0835,-0.9937,0.1235,2.38,-1.1,1.89,-83.65,-2.77,48.92,25.5,,,,,,,,,,,,,,,,
IMU,16645027.0,2,-0.0884,-1.0068,0.0835,1.28,-2.32,-0.79,-86.11,3.14,103.07,26.9,,,,,,,,,,,,,,,,
EXO,16747325,,,,,,,,,,,,SAFE,3.137,-2.319,1.014,0.08,0.053,-0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,16771589.0,1,0.0552,-0.9888,0.126,3.66,8.73,1.04,-83.24,-2.61,48.64,25.4,,,,,,,,,,,,,,,,
IMU,16744987.0,2,-0.0591,-0.9893,0.0728,4.82,5.92,1.83,-85.72,3.36,103.06,26.9,,,,,,,,,,,,,,,,
EXO,16847095,,,,,,,,,,,,SAFE,3.356,5.92,0.994,0.08,0.068,-0.0,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,0.0,0.0
IMU,16871742.0,1,0.0371,-0.9956,0.1108,2.81,6.1,-0.12,-82.9,-2.57,47.91,25.5,,,,,,,,,,,,,,,,
IMU,16844919.0,2,-0.0879,-0.9961,0.0669,3.85,5.31,0.06,-85.35,3.51,102.27,27.0,,,,,,,,,,,,,,,,
EXO,16947174,,,,,,,,,,,,SAFE,3.51,5.31,1.002,0.08,-0.038,-0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0
IMU,16971936.0,1,0.0522,-0.9805,0.1289,-0.92,-6.53,2.93,-82.76,-2.43,47.89,25.6,,,,,,,,,,,,,,,,
IMU,16944823.0,2,-0.0928,-0.9849,0.0571,0.55,-2.62,1.4,-85.13,3.69,101.98,27.1,,,,,,,,,,,,,,,,
EXO,17047356,,,,,,,,,,,,SAFE,3.686,-2.625,0.991,0.08,0.001,-0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,17072104.0,1,0.0522,-0.9985,0.1094,-5.43,-2.87,6.47,-83.14,-2.04,48.5,25.5,,,,,,,,,,,,,,,,
IMU,17044766.0,2,-0.0796,-0.9966,0.0518,-4.52,-4.88,5.25,-85.44,4.03,102.59,27.0,,,,,,,,,,,,,,,,
EXO,17147444,,,,,,,,,,,,SAFE,4.032,-4.883,1.001,0.08,0.13,-0.0,0.0,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,17172317.0,1,0.0205,-0.999,0.1099,-5.74,-3.42,3.11,-83.78,-1.65,48.71,25.6,,,,,,,,,,,,,,,,
IMU,17144757.0,2,-0.0986,-1.0073,0.0571,-7.14,1.04,2.75,-86.14,4.53,102.77,27.0,,,,,,,,,,,,,,,,
EXO,17247398,,,,,,,,,,,,SAFE,4.526,1.038,1.014,0.08,0.054,-0.0,0.0,0.0,-0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,17272459.0,1,0.0391,-0.9863,0.1016,-2.2,-5.13,7.45,-84.18,-1.28,49.53,25.6,,,,,,,,,,,,,,,,
IMU,17244733.0,2,-0.1167,-0.9819,0.0732,-3.6,-9.22,5.43,-86.67,4.83,103.36,26.9,,,,,,,,,,,,,,,,
EXO,17347475,,,,,,,,,,,,SAFE,4.828,-9.216,0.992,0.08,0.095,-0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,17372655.0,1,0.0093,-1.0024,0.0879,-0.06,2.75,4.09,-84.2,-0.64,49.71,25.5,,,,,,,,,,,,,,,,
IMU,17344654.0,2,-0.0864,-0.9937,0.04,0.55,0.12,6.59,-86.74,5.56,103.77,26.9,,,,,,,,,,,,,,,,
EXO,17447200,,,,,,,,,,,,SAFE,5.559,0.122,0.998,0.08,0.032,-0.0,0.0,0.0,-0.013,0.0,0.0,0.0,0.0,0.0,0.0
IMU,17472833.0,1,0.0054,-0.9863,0.1133,-0.06,-2.56,-0.43,-84.27,-0.69,49.5,25.5,,,,,,,,,,,,,,,,
IMU,17444462.0,2,-0.1235,-0.9917,0.0552,-0.49,1.83,-2.32,-86.82,5.69,103.46,27.0,,,,,,,,,,,,,,,,
EXO,17547546,,,,,,,,,,,,SAFE,5.691,1.831,1.001,0.08,-0.143,-0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0
IMU,17573018.0,1,0.0254,-0.9878,0.083,2.32,3.97,3.97,-84.17,-0.47,49.66,25.6,,,,,,,,,,,,,,,,
IMU,17544401.0,2,-0.1211,-0.9805,0.0581,1.53,-0.98,3.78,-86.78,5.8,103.7,27.0,,,,,,,,,,,,,,,,
EXO,17647219,,,,,,,,,,,,SAFE,5.795,-0.977,0.99,0.08,-0.025,-0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0
IMU,17673220.0,1,0.0034,-1.0132,0.0918,0.49,2.01,-3.54,-84.03,-0.41,49.2,25.5,,,,,,,,,,,,,,,,
IMU,17644333.0,2,-0.0952,-1.0161,0.0195,1.34,5.55,-1.77,-86.57,6.11,103.29,27.0,,,,,,,,,,,,,,,,
EXO,17747269,,,,,,,,,,,,SAFE,6.114,5.554,1.021,0.08,0.013,-0.0,0.0,0.0,-0.013,0.0,0.0,0.0,0.0,0.0,0.0
IMU,17773392.0,1,0.0156,-0.9756,0.1152,0.43,-3.36,2.81,-84.02,-0.53,49.43,25.5,,,,,,,,,,,,,,,,
IMU,17744236.0,2,-0.0981,-0.9893,0.0376,0.37,-4.09,0.37,-86.62,5.87,103.27,27.0,,,,,,,,,,,,,,,,
EXO,17847288,,,,,,,,,,,,SAFE,5.867,-4.089,0.995,0.08,0.007,-0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0
IMU,17873578.0,1,0.0059,-1.0146,0.0957,-0.61,5.55,0.49,-83.96,-0.23,49.39,25.5,,,,,,,,,,,,,,,,
IMU,17944039.0,2,-0.1382,-1.0044,0.0562,-2.62,-3.54,-2.01,-86.73,6.2,103.17,26.9,,,,,,,,,,,,,,,,
EXO,17947464,,,,,,,,,,,,SAFE,6.196,-3.54,1.015,0.08,0.04,-0.0,0.0,0.0,-0.008,0.0,0.0,0.0,0.0,0.0,0.0
IMU,17973763.0,1,0.0083,-0.9893,0.1167,-1.77,-7.81,0.12,-84.16,-0.37,49.46,25.5,,,,,,,,,,,,,,,,
IMU,18043961.0,2,-0.1152,-0.9668,0.0581,1.1,2.81,3.78,-86.82,6.33,103.62,27.0,,,,,,,,,,,,,,,,
EXO,18047288,,,,,,,,,,,,SAFE,6.334,2.808,0.975,0.08,0.021,-0.0,0.0,0.0,-0.025,0.0,0.0,0.0,0.0,0.0,0.0
IMU,18073936.0,1,0.0151,-0.9805,0.0894,1.71,3.91,3.17,-84.16,-0.13,49.62,25.5,,,,,,,,,,,,,,,,
IMU,18143894.0,2,-0.1167,-1.0205,0.0234,-0.98,5.43,-1.77,-86.76,6.52,103.22,27.0,,,,,,,,,,,,,,,,
EXO,18147293,,,,,,,,,,,,SAFE,6.52,5.432,1.027,0.08,-0.028,-0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,18174182.0,1,0.0,-1.0127,0.1021,-1.53,0.24,-2.32,-84.19,-0.14,49.26,25.5,,,,,,,,,,,,,,,,
IMU,18243807.0,2,-0.1421,-0.9678,0.0728,-1.71,-6.77,0.79,-86.97,6.37,103.55,27.0,,,,,,,,,,,,,,,,
EXO,18247435,,,,,,,,,,,,SAFE,6.372,-6.775,0.981,0.08,0.025,-0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0
IMU,18274291.0,1,0.0205,-0.9683,0.0986,-0.67,0.0,3.05,-84.33,-0.17,49.82,25.4,,,,,,,,,,,,,,,,
IMU,18343734.0,2,-0.1118,-1.0044,0.0288,1.89,8.0,1.1,-86.92,6.67,103.3,26.9,,,,,,,,,,,,,,,,
EXO,18347212,,,,,,,,,,,,SAFE,6.674,7.996,1.011,0.08,-0.052,-0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,18374532.0,1,0.0054,-1.0264,0.0757,-0.12,7.32,-0.67,-84.27,0.02,49.25,25.3,,,,,,,,,,,,,,,,
IMU,18443668.0,2,-0.1523,-0.9932,0.0566,-1.77,-5.92,-2.93,-87.02,6.53,102.97,27.0,,,,,,,,,,,,,,,,
EXO,18447467,,,,,,,,,,,,SAFE,6.526,-5.92,1.006,0.08,-0.006,-0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
IMU,18474689.0,1,0.0063,-0.981,0.1128,-0.98,-7.02,0.43,-84.36,-0.18,49.43,25.5,,,,,,,,,,,,,,,,
IMU,18543605.0,2,-0.1045,-0.9795,0.0449,1.71,1.59,3.42,-87.0,6.69,103.38,27.0,,,,,,,,,,,,,,,,
EXO,18547278,,,,,,,,,,,,SAFE,6.685,1.587,0.986,0.08,0.064,-0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0
IMU,18574833.0,1,0.0078,-0.998,0.0869,1.53,3.91,1.65,-84.3,0.05,49.52,25.5,,,,,,,,,,,,,,,,
IMU,18643531.0,2,-0.1255,-1.0156,0.0244,-0.61,2.2,-2.87,-86.97,6.71,102.95,26.9,,,,,,,,,,,,,,,,
EXO,18647200,,,,,,,,,,,,SAFE,6.707,2.197,1.024,0.08,-0.021,-0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
IMU,18675010.0,1,-0.0112,-1.0083,0.1152,-1.71,-6.84,-2.08,-84.35,-0.1,49.32,25.5,,,,,,,,,,,,,,,,
IMU,18743464.0,2,-0.1367,-0.9644,0.0693,-0.37,-4.15,2.69,-87.13,6.64,103.55,27.0,,,,,,,,,,,,,,,,
EXO,18747624,,,,,,,,,,,,SAFE,6.636,-4.15,0.976,0.08,-0.037,-0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0
IMU,18775183.0,1,0.0146,-0.9717,0.083,1.59,1.71,4.27,-84.41,0.02,49.86,25.5,,,,,,,,,,,,,,,,
IMU,18843403.0,2,-0.1138,-1.0142,0.019,2.32,4.64,-1.16,-86.94,6.93,103.34,27.0,,,,,,,,,,,,,,,,
EXO,18847112,,,,,,,,,,,,SAFE,6.932,4.639,1.021,0.08,-0.022,-0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,18875369.0,1,0.0068,-1.0239,0.0903,1.1,2.81,-2.5,-84.24,0.08,49.49,25.5,,,,,,,,,,,,,,,,
IMU,18943341.0,2,-0.1396,-0.9775,0.0669,-1.71,-6.04,-1.1,-86.96,6.72,103.43,27.0,,,,,,,,,,,,,,,,
EXO,18947377,,,,,,,,,,,,SAFE,6.724,-6.042,0.99,0.08,-0.029,-0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
IMU,18975532.0,1,0.0063,-0.9702,0.1152,-1.34,-3.11,0.61,-84.3,-0.07,49.88,25.6,,,,,,,,,,,,,,,,
IMU,19043279.0,2,-0.1157,-0.9849,0.0483,3.42,5.07,2.14,-86.94,6.85,103.45,26.9,,,,,,,,,,,,,,,,
EXO,19047301,,,,,,,,,,,,SAFE,6.85,5.066,0.993,0.08,0.079,-0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0
IMU,19075719.0,1,-0.0059,-1.0186,0.0889,1.71,6.65,-0.18,-84.17,0.07,49.57,25.4,,,,,,,,,,,,,,,,
IMU,19143216.0,2,-0.1353,-1.0034,0.042,-0.61,-2.75,-2.99,-86.84,6.78,103.01,27.1,,,,,,,,,,,,,,,,
EXO,19147467,,,,,,,,,,,,SAFE,6.784,-2.747,1.013,0.08,0.041,-0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
IMU,19175902.0,1,0.0034,-0.9888,0.1187,-0.85,-6.35,-1.16,-84.16,-0.13,49.52,25.4,,,,,,,,,,,,,,,,
IMU,19243154.0,2,-0.1221,-0.9648,0.0601,0.31,1.83,1.83,-86.92,6.74,103.42,27.1,,,,,,,,,,,,,,,,
EXO,19247392,,,,,,,,,,,,SAFE,6.74,1.831,0.974,0.08,0.019,-0.0,0.0,0.0,-0.011,0.0,0.0,0.0,0.0,0.0,0.0
IMU,19276059.0,1,0.0107,-0.9868,0.085,1.71,5.0,2.81,-84.18,-0.01,49.64,25.5,,,,,,,,,,,,,,,,
IMU,19343082.0,2,-0.1191,-1.0234,0.0161,0.67,4.03,-2.01,-86.82,6.89,102.92,27.1,,,,,,,,,,,,,,,,
EXO,19347213,,,,,,,,,,,,SAFE,6.888,4.028,1.03,0.08,0.005,-0.0,0.0,0.0,-0.009,0.0,0.0,0.0,0.0,0.0,0.0
IMU,19376242.0,1,-0.0029,-1.0156,0.1069,-0.43,-3.72,-2.26,-84.15,-0.07,49.3,25.5,,,,,,,,,,,,,,,,
IMU,19443012.0,2,-0.1396,-0.9653,0.0679,-1.83,-7.2,0.37,-86.96,6.72,103.44,27.0,,,,,,,,,,,,,,,,
EXO,19447649,,,,,,,,,,,,SAFE,6.724,-7.202,0.978,0.08,0.058,-0.0,0.0,0.0,-0.018,0.0,0.0,0.0,0.0,0.0,0.0
IMU,19476405.0,1,0.0166,-0.9702,0.0986,-0.37,-1.1,3.72,-84.26,-0.08,49.96,25.5,,,,,,,,,,,,,,,,
IMU,19542938.0,2,-0.0908,-1.0039,0.0269,2.62,6.41,1.59,-86.89,7.09,103.33,27.1,,,,,,,,,,,,,,,,
EXO,19547296,,,,,,,,,,,,SAFE,7.092,6.409,1.008,0.08,0.104,-0.0,0.0,0.0,-0.014,0.0,0.0,0.0,0.0,0.0,0.0
IMU,19576591.0,1,0.0024,-1.0254,0.0835,0.55,3.85,-2.56,-84.15,0.14,49.54,25.5,,,,,,,,,,,,,,,,
IMU,19642863.0,2,-0.1577,-0.9805,0.0732,-2.38,-5.07,-2.5,-86.98,6.81,103.16,26.9,,,,,,,,,,,,,,,,
